user_id,item_id
840,5087
840,735
840,1518
840,441
840,1141
840,3313
840,399
840,973
840,5325
840,1799
840,4325
840,359
840,159
840,193
840,4428
840,1907
840,681
840,3702
840,2463
840,3559
840,283
840,2558
840,728
840,1483
840,5331
840,594
840,1525
840,5151
840,118
840,571
840,914
840,2351
840,943
840,966
840,555
840,1986
840,1122
840,674
840,175
840,71
840,242
840,167
840,236
840,348
840,738
840,1207
840,552
840,669
840,13
840,316
840,27
840,100
840,343
840,2797
840,49
840,1619
840,632
840,1867
840,67
840,356
840,84
840,277
840,387
840,3656
840,575
840,61
849,120
849,3320
849,64
849,404
849,2171
849,2974
849,1675
849,1073
849,2769
849,7337
849,9753
849,35
849,2697
849,2026
849,8078
849,8531
849,652
849,93
849,400
849,263
849,1030
849,3763
849,394
849,3539
849,3589
849,103
849,1120
849,1678
849,31
849,23
849,3481
849,67
849,4467
849,5753
849,353
849,3507
849,586
849,1134
849,3450
849,894
849,114
849,1185
849,2336
849,1089
849,1680
849,9631
849,519
849,6894
849,237
849,1922
849,942
849,343
849,100
849,958
849,3
849,3091
849,494
849,556
849,4
849,13
849,12
849,7
849,482
849,708
849,26
849,20
849,24
849,373
849,530
849,94
849,371
849,4941
849,429
849,2902
849,7007
849,6891
849,1004
849,589
849,211
849,1
849,714
849,47
849,49
849,277
849,785
849,334
849,157
849,183
849,415
849,2619
849,3599
849,179
849,177
849,1784
849,4300
849,59
849,244
849,1796
849,498
849,283
849,4387
849,176
849,1281
849,4201
849,658
849,9619
849,1204
849,118
849,190
849,3337
849,3416
849,4787
849,9629
849,4508
849,1656
849,1311
849,4219
849,57
849,7909
856,1
856,22
856,17
856,23
856,26
856,20
856,24
856,110
856,188
856,309
856,464
856,1106
856,155
856,454
856,646
856,211
856,416
856,8011
856,9069
856,10
856,2
856,48
856,51
856,55
856,693
856,1734
856,691
856,196
856,2370
856,3834
856,537
856,526
856,562
856,557
856,630
856,651
856,623
856,723
856,747
856,3215
856,2629
856,1416
856,332
856,1840
856,4548
856,168
856,906
856,3066
856,37
856,2857
856,72
856,2882
856,3911
856,3
856,907
856,1405
856,4556
856,870
856,3167
856,1071
856,30
856,39
856,3096
856,1747
856,185
856,3549
856,5533
856,1581
856,2881
856,2572
856,2606
856,2707
856,8660
856,0
856,16
856,19
856,105
856,4
856,2574
856,6
856,11
856,68
856,104
856,1091
856,46
856,4259
856,1611
856,3864
856,4401
856,184
856,6760
856,7703
856,7967
856,29
856,5622
856,44
856,4429
856,5173
856,2527
856,4146
856,40
856,2045
856,4956
856,50
856,4419
856,150
856,213
856,158
856,1387
856,174
856,5693
856,152
856,7915
856,133
856,308
856,318
856,606
856,8197
856,182
856,350
856,204
856,459
856,7096
856,171
856,1075
856,6070
856,1252
856,919
856,4132
859,1532
859,1992
859,2346
859,6664
859,3127
859,7259
859,263
859,322
859,149
859,9069
859,382
859,309
859,464
859,227
859,110
859,45
859,4399
859,425
859,1680
859,640
859,601
859,541
859,36
859,85
859,122
859,325
859,185
859,41
859,28
859,14
859,327
859,4613
859,6095
859,918
859,62
859,850
859,740
859,1078
859,605
859,137
859,305
859,303
859,283
859,569
859,96
859,65
859,102
859,947
859,264
859,188
859,160
859,154
859,74
859,22
859,116
859,1143
859,859
859,792
859,1201
859,4226
859,324
859,2
859,48
859,2690
859,693
859,4217
859,1106
859,66
859,302
859,107
859,92
859,7092
859,131
859,776
859,466
859,3911
859,1259
859,72
859,236
859,704
859,55
859,51
859,1359
859,4919
859,103
859,54
859,1235
859,8227
859,3066
859,1051
859,121
859,4599
859,1404
859,3791
859,9599
859,1878
859,8349
859,15
859,288
859,125
859,177
859,159
859,167
859,153
859,203
859,739
859,386
859,97
859,215
859,2250
859,337
859,5722
859,774
859,0
859,16
859,19
859,5986
859,29
859,11
859,68
859,104
859,403
859,1241
859,2233
859,3811
859,1385
859,3292
859,145
859,60
859,2879
859,457
859,111
859,3328
859,3129
859,2242
859,80
859,2537
859,9518
859,851
859,4010
859,437
859,9262
859,2306
859,2331
859,1173
862,7383
862,429
862,379
862,1499
862,1204
862,1914
862,3539
862,1269
862,3827
862,1702
862,4387
862,1004
862,93
862,59
862,114
862,8536
862,556
862,13
862,7031
862,5420
862,4898
862,21
862,573
862,248
862,227
862,177
862,267
862,6363
862,1927
862,3399
862,586
862,7021
862,8328
862,211
862,3868
862,2192
862,482
862,1420
862,663
862,197
862,300
862,3019
862,1281
862,101
862,7
862,3984
862,569
862,3411
862,131
862,271
862,9007
862,32
862,2028
862,3707
862,179
862,6843
862,18
862,118
862,435
862,120
862,6
862,1237
862,34
862,39
862,656
862,8546
862,56
862,657
862,466
862,1891
862,868
862,5477
862,4472
862,210
862,1144
862,4637
862,8515
862,15
862,97
862,5418
862,3957
862,3702
862,653
862,648
862,8055
862,224
862,296
862,31
862,1147
862,371
862,4783
862,139
862,1000
862,130
862,895
862,2663
862,1280
862,8478
862,550
862,5467
862,9929
862,4827
862,1160
862,493
862,4019
862,319
862,145
862,7943
862,1081
862,29
862,1211
862,2280
862,347
862,1911
865,7
865,3
865,3630
865,611
865,167
865,231
865,952
865,935
865,805
865,1052
865,724
865,1260
865,669
865,109
865,164
865,134
865,38
865,6737
865,7081
865,1247
865,2759
865,1089
865,1366
865,93
865,103
865,3940
865,6680
865,598
865,750
865,53
865,1041
865,1331
865,1013
865,64
865,404
865,296
865,1675
865,1703
865,2097
865,1073
865,3599
865,3067
865,3132
865,3201
865,4516
865,5329
865,2171
865,100
865,343
865,371
865,1922
865,47
865,636
865,515
865,4138
865,27
865,69
865,491
865,1212
865,4137
865,6700
865,759
865,8447
865,8412
865,7489
865,166
865,321
865,897
865,1532
865,1632
865,12
865,13
865,4003
865,2583
865,1867
865,61
865,367
865,479
865,44
865,1298
865,1502
865,6
865,695
865,204
865,4787
865,3416
865,112
865,1420
865,569
865,794
865,2192
865,208
865,430
865,3242
865,88
865,5998
865,483
865,950
865,359
865,14
865,997
865,407
865,67
865,130
865,270
865,59
865,4117
865,83
865,1367
865,428
865,893
865,7306
867,121
867,2191
867,185
867,699
867,2709
867,1536
867,1500
867,4316
867,9020
867,9112
867,64
867,147
867,3736
867,305
867,1960
867,7774
867,3090
867,1580
867,7643
867,3409
867,6263
867,180
867,167
867,1585
867,25
867,303
867,236
867,1497
867,487
867,704
867,65
867,32
867,2301
867,8074
867,3135
867,6260
867,5913
867,1648
867,2670
867,5096
867,17
867,23
867,1
867,1220
867,22
867,20
867,86
867,70
867,2014
867,3089
867,6382
867,10
867,178
867,66
867,1215
867,1569
867,7137
867,149
867,4128
867,1170
867,5215
867,2606
867,122
867,85
867,226
867,280
867,342
867,595
867,832
867,1036
867,962
867,1387
867,1406
867,1056
867,1244
867,1300
867,1985
867,1732
867,6722
867,4188
867,5793
867,3728
867,4948
867,687
867,5225
867,4
867,310
867,562
867,196
867,557
867,526
867,630
839,188
839,1366
839,5023
839,2746
839,6807
839,8691
839,3396
839,1656
839,3649
839,5075
839,6474
839,1663
839,1083
839,3209
839,70
839,6599
839,1858
839,4659
839,5214
839,2620
839,305
839,2192
839,1271
839,529
839,355
839,5631
839,3018
839,2953
839,1479
839,57
839,153
839,601
839,24
839,59
839,399
839,124
839,7
839,67
839,36
839,346
839,291
839,331
839,5228
839,1237
839,1734
839,1658
839,3773
839,2555
839,269
839,2360
839,92
839,1784
839,1209
839,283
839,5293
839,373
839,1369
839,35
839,660
839,997
839,867
839,101
839,156
839,295
839,544
839,40
839,2229
839,183
839,590
839,0
839,16
839,19
839,8865
839,5925
839,381
839,2070
839,91
839,3426
839,7572
839,8639
839,8270
839,465
839,583
839,6501
839,2124
839,2288
839,69
839,1002
839,3402
839,3169
839,58
839,998
839,8382
839,372
839,496
839,1771
839,41
839,638
839,1206
839,1706
839,2122
839,2740
839,391
839,1252
839,292
839,477
839,705
839,1177
839,9254
839,7828
839,2552
839,876
839,2126
839,1876
839,6670
839,9085
839,323
839,3713
839,3836
869,659
869,3796
869,5342
869,5738
869,116
869,1195
869,1529
869,3738
869,692
869,509
869,329
869,527
869,721
869,948
869,1022
869,1118
869,1361
869,1248
869,3062
869,5462
869,4649
869,1524
869,2055
869,3046
869,156
869,6682
869,125
869,1104
869,2816
869,1261
869,2044
869,2490
869,117
869,2239
869,467
869,668
869,397
869,270
869,1573
869,1190
869,896
869,913
869,7335
869,338
869,8415
869,4316
869,159
869,9174
869,1983
869,2604
869,3165
869,2089
869,6890
869,8153
869,8459
869,7885
869,7892
869,5144
869,8102
869,1085
869,2223
869,2340
869,2549
869,2910
869,2548
869,2302
869,1552
869,9697
869,1547
869,1347
869,4645
869,101
869,1647
869,9229
869,785
869,118
869,88
869,24
869,376
869,665
869,2615
869,5497
869,9921
869,9018
869,8650
869,291
869,36
869,331
869,346
869,541
869,601
869,640
869,5428
869,7148
869,2217
869,4620
869,5896
869,1640
869,3102
869,9594
869,9700
869,311
869,429
869,561
869,861
869,388
870,3233
870,1235
870,483
870,195
870,950
870,1123
870,853
870,742
870,1152
870,3518
870,176
870,26
870,20
870,1
870,23
870,22
870,17
870,7
870,400
870,4
870,1183
870,2303
870,3254
870,1055
870,204
870,695
870,356
870,264
870,114
870,680
870,2555
870,2570
870,1488
870,1955
870,2323
870,387
870,135
870,129
870,212
870,54
870,12
870,779
870,9565
870,7253
870,1605
870,1266
870,1626
870,1389
870,1231
870,1180
870,911
870,1150
870,1225
870,1066
870,206
870,995
870,543
870,27
870,5972
870,124
870,153
870,247
870,352
870,803
870,854
870,772
870,2228
870,7073
870,28
870,77
870,4694
870,399
870,116
870,71
870,386
870,933
870,1185
870,714
870,2051
870,2239
870,82
870,78
870,372
870,1638
870,2214
870,998
870,1095
870,8
870,101
870,2619
870,792
870,57
870,49
870,1382
870,226
870,122
870,161
870,976
870,237
870,8410
870,8936
870,2186
870,1517
870,4973
870,130
870,9157
870,2033
870,9662
870,3996
870,1279
870,340
870,530
870,2402
870,511
870,121
870,7213
870,1551
870,4368
870,137
870,3594
870,3852
870,8597
870,575
870,6531
870,8955
870,5732
870,179
874,3500
874,10
874,149
874,377
874,179
874,197
874,59
874,6273
874,4091
874,5433
874,776
874,309
874,464
874,1747
874,661
874,24
874,232
874,1
874,23
874,26
874,20
874,17
874,22
874,5977
874,1874
874,2730
874,6372
874,5055
874,8584
874,334
874,157
874,183
874,2126
874,3742
874,6394
874,727
874,295
874,970
874,2048
874,1420
874,211
874,25
874,3
874,6884
874,233
874,569
874,2192
874,77
874,237
874,1710
874,2370
874,7
874,305
874,303
874,43
874,178
874,5096
874,1648
874,7893
874,573
874,5273
874,135
874,1316
874,1220
874,3834
874,852
874,368
874,3655
874,3015
874,1456
874,66
874,6254
874,130
874,1093
874,4301
874,7330
874,604
874,3515
874,307
874,8231
874,508
874,1309
874,2588
874,904
874,406
874,4548
874,2619
874,15
874,97
874,21
874,3194
874,139
874,0
874,19
874,16
874,2004
874,7917
874,123
874,637
874,420
874,1189
874,2361
874,696
874,5126
874,111
874,938
874,105
874,317
874,800
874,5941
860,3793
860,32
860,100
860,3
860,12
860,4
860,7
860,482
860,708
860,2338
860,2078
860,3541
860,3058
860,1872
860,735
860,31
860,816
860,8044
860,1
860,2896
860,4417
860,37
860,494
860,10
860,211
860,2012
860,429
860,519
860,1499
860,1269
860,4754
860,981
860,52
860,2957
860,296
860,2050
860,379
860,7495
860,1281
860,8675
860,868
860,5125
860,192
860,6190
860,1480
860,3047
860,5011
860,4931
860,1556
860,5580
860,96
860,1144
860,815
860,1891
860,9505
860,8653
860,79
860,47
860,36
860,13
860,64
860,116
860,27
860,390
860,717
860,117
860,591
860,101
860,149
860,38
860,3045
860,3774
860,109
860,134
860,164
860,187
860,4387
860,648
860,1490
860,3439
860,1141
860,2083
860,3790
860,4427
860,681
860,9551
860,497
860,1519
860,9818
860,550
860,4827
860,3565
860,521
860,5145
860,1039
860,6352
860,2542
860,276
860,1190
860,3957
860,4608
860,4853
860,5467
860,5946
860,1384
860,2519
860,8055
860,6119
860,3827
860,145
860,2084
860,6032
860,1186
860,2217
878,84
878,49
878,44
878,79
878,343
878,100
878,321
878,3
878,53
878,4
878,47
878,54
878,116
878,94
878,645
878,1195
878,1529
878,59
878,277
878,2075
878,3504
878,8818
878,199
878,671
878,2234
878,9475
878,6480
878,31
878,23
878,1379
878,1434
878,714
878,942
878,1922
878,114
878,232
878,6165
878,6703
878,371
878,6273
878,940
878,4601
878,803
878,124
878,153
878,28
878,2930
878,247
878,352
878,529
878,854
878,772
878,2296
878,271
878,2127
878,575
878,325
878,14
878,899
878,3089
878,455
878,218
878,471
878,2933
878,24
878,2558
878,545
878,743
878,9935
878,8151
878,166
878,396
878,819
878,652
878,9687
878,3793
878,8680
878,2003
878,3236
878,2012
878,6388
878,129
878,718
878,1969
878,3471
878,6179
878,1311
878,4318
878,64
878,2974
878,103
878,6523
878,1703
878,364
878,190
878,3125
878,7369
878,2097
878,1799
878,34
878,1392
878,9214
878,4461
878,5325
878,9295
878,6824
879,3
879,7
879,4
879,12
879,100
879,64
879,9
879,54
879,32
879,57
879,27
879,343
879,35
879,120
879,93
879,482
879,232
879,193
879,559
879,409
879,2708
879,613
879,212
879,589
879,159
879,2313
879,717
879,886
879,112
879,356
879,960
879,171
879,2014
879,2228
879,62
879,5419
879,973
879,4972
879,6728
879,757
879,537
879,237
879,2614
879,296
879,264
879,69
879,336
879,270
879,708
879,1083
879,167
879,864
879,166
879,5922
879,1223
879,37
879,1089
879,4514
879,3201
879,1204
879,407
879,1120
879,172
879,67
879,31
879,455
879,116
879,1195
879,1529
879,778
879,3089
879,652
879,103
879,114
879,81
879,1235
879,91
879,1543
879,118
879,1364
879,231
879,611
879,724
879,805
879,935
879,1052
879,952
879,288
879,376
879,486
879,1581
879,726
879,765
879,190
879,560
879,1392
879,699
879,39
879,61
879,1038
879,238
879,4318
879,1894
879,3594
879,1571
879,2352
879,657
879,3085
879,2936
879,3081
879,3395
879,3394
879,3659
879,1714
879,1885
879,4227
879,4880
879,177
879,6610
879,59
879,0
879,16
879,19
879,1301
879,6605
879,5878
879,7026
879,7013
879,5751
879,710
879,73
879,9036
879,1502
879,1076
879,5397
879,5992
879,4873
879,7659
879,6410
879,5585
879,5180
879,4493
879,5330
879,5365
879,9212
879,8073
879,8242
879,8981
879,501
879,3808
879,4324
879,38
879,109
880,66
880,444
880,2674
880,3
880,13
880,46
880,294
880,30
880,143
880,123
880,403
880,32
880,136
880,194
880,2475
880,807
880,149
880,141
880,10
880,299
880,2250
880,37
880,185
880,416
880,257
880,1010
880,1688
880,2823
880,1360
880,59
880,15
880,146
880,45
880,80
880,230
880,272
880,290
880,612
880,2287
880,5100
880,248
880,195
880,498
880,110
880,309
880,56
880,380
880,7284
880,2063
880,3449
880,846
880,2206
880,1011
880,1438
880,1737
880,1086
880,1791
880,1385
880,5924
880,249
880,5534
880,312
880,1046
880,1648
880,866
880,147
880,1170
880,3351
880,778
880,408
880,514
880,6805
880,5666
880,4264
880,1586
880,1299
880,317
880,6357
880,111
880,938
880,472
880,1324
880,118
880,99
880,9882
880,6450
880,5614
880,8810
880,8904
880,9090
880,163
880,8325
880,269
880,142
880,677
880,347
880,184
880,5
884,46
884,6894
884,6287
884,9187
884,324
884,475
884,2088
884,1
884,23
884,20
884,22
884,26
884,17
884,9
884,7
884,4
884,12
884,64
884,54
884,32
884,10
884,27
884,494
884,99
884,56
884,120
884,224
884,4236
884,406
884,3793
884,8680
884,2670
884,1648
884,77
884,1429
884,4731
884,118
884,2560
884,147
884,41
884,1063
884,25
884,3
884,859
884,82
884,159
884,129
884,94
884,3249
884,42
884,657
884,416
884,110
884,47
884,264
884,62
884,435
884,2678
884,6703
884,8194
884,6527
884,2620
884,227
884,1546
884,271
884,67
884,507
884,1062
884,1435
884,305
884,3414
884,81
884,135
884,1093
884,764
884,283
884,528
884,31
884,57
884,116
884,8098
884,409
884,137
884,7383
884,866
884,24
884,80
884,1086
884,573
884,1299
884,3801
884,8044
884,981
884,343
884,7284
884,232
884,45
884,387
884,352
884,153
884,124
884,28
884,2585
884,508
894,1645
894,1212
894,5387
894,8943
894,4137
894,2311
894,2563
894,6700
894,7489
894,837
894,8447
894,8412
894,742
894,2033
894,3035
894,1152
894,3253
894,2690
894,366
894,1708
894,2008
894,4123
894,3424
894,611
894,167
894,231
894,952
894,935
894,724
894,805
894,1052
894,1260
894,552
894,652
894,7650
894,38
894,109
894,164
894,134
894,166
894,321
894,665
894,765
894,376
894,2352
894,1571
894,1894
894,3394
894,3085
894,2936
894,3395
894,3659
894,3081
894,282
894,2513
894,729
894,131
894,594
894,153
894,352
894,247
894,124
894,1089
894,529
894,560
894,746
894,1349
894,1258
894,89
894,370
894,3959
894,47
894,24
894,636
894,8650
894,9018
894,9921
894,5497
894,2384
894,3290
894,4181
894,5553
894,334
894,1095
894,5309
894,909
894,2188
894,116
894,1195
894,1529
894,399
894,571
894,781
894,1483
894,728
894,42
894,86
894,100
894,5684
894,83
894,486
894,659
894,574
894,1116
894,2593
894,3796
894,692
894,8431
894,5331
894,2452
894,2284
894,1592
894,1811
894,9073
894,5956
894,6600
894,4992
894,6535
894,5356
894,9433
894,5146
894,9962
894,7823
894,7257
894,592
894,5660
894,1590
894,1628
894,721
894,527
894,1022
894,1118
894,948
894,1248
894,1361
894,509
894,1524
894,288
894,1430
894,1808
894,4459
894,3561
894,4577
894,5535
894,6872
894,8483
894,7382
894,9370
894,1261
894,1104
894,125
894,1366
897,5246
897,634
897,281
897,1134
897,8813
897,8078
897,1502
897,22
897,17
897,20
897,23
897,26
897,1
897,160
897,610
897,154
897,18
897,6
897,7
897,2551
897,157
897,218
897,116
897,336
897,88
897,441
897,1141
897,1518
897,3313
897,5305
897,5706
897,7002
897,359
897,1619
897,275
897,889
897,788
897,4137
897,6700
897,7489
897,8412
897,69
897,491
897,837
897,329
897,527
897,509
897,721
897,948
897,1022
897,1118
897,1361
897,1248
897,1524
897,1277
897,5133
897,7091
897,282
897,166
897,1260
897,24
897,321
897,376
897,1123
897,3359
897,4954
897,5694
897,121
897,4516
897,3757
897,6001
897,6550
897,6972
897,7169
897,9194
897,3898
897,6004
897,5799
897,361
897,515
897,2503
897,3941
897,8213
897,3994
897,765
897,1894
897,1571
897,2352
897,2936
897,2425
897,2781
897,7376
897,8116
897,9625
897,8879
897,936
897,4799
897,681
897,7661
897,296
897,96
897,3819
897,2673
897,2169
897,364
897,1377
897,54
897,4063
898,3545
898,3612
898,3518
898,652
898,5982
898,211
898,2
898,229
898,9
898,2356
898,549
898,416
898,272
898,1
898,4560
898,9157
898,7968
898,232
898,149
898,1935
898,6687
898,9203
898,56
898,3105
898,4249
898,24
898,2874
898,2106
898,6931
898,2028
898,3047
898,1364
898,141
898,732
898,263
898,1312
898,178
898,305
898,91
898,740
898,1956
898,118
898,3752
898,41
898,467
898,4138
898,7
898,6606
898,1680
898,65
898,2301
898,3633
898,66
898,556
898,7092
898,9719
898,819
898,5677
898,3399
898,1688
898,1761
898,1795
898,1281
898,3554
898,8275
898,4054
898,74
898,77
898,42
898,267
898,3594
898,6273
898,8304
898,7770
898,7065
898,661
898,281
898,194
898,114
898,181
898,6124
898,30
898,89
898,337
898,2542
898,466
898,5126
898,257
895,687
895,81
895,99
895,1143
895,859
895,1282
895,9789
895,397
895,1014
895,91
895,2670
895,8074
895,3135
895,56
895,3467
895,21
895,63
895,1148
895,1761
895,325
895,7
895,34
895,3
895,137
895,569
895,1316
895,1846
895,1144
895,25
895,71
895,789
895,4
895,3567
895,624
895,549
895,305
895,1310
895,380
895,310
895,1201
895,8365
895,603
895,9518
895,605
895,2926
895,1132
895,3121
895,242
895,348
895,9688
895,7051
895,7867
895,226
895,8093
895,197
895,117
895,2643
895,507
895,264
895,658
895,4638
895,3267
895,1364
895,4362
895,10
895,80
895,27
895,493
895,406
895,93
895,9624
895,753
895,2629
895,30
895,3855
895,3633
895,15
895,1425
895,123
895,4597
895,1565
895,290
895,0
895,16
895,19
895,37
895,2735
895,696
895,403
895,629
895,317
895,3193
895,667
895,189
895,762
895,6620
895,2123
895,60
895,1093
895,2127
895,7709
899,204
899,897
899,695
899,271
899,1992
899,2214
899,1134
899,65
899,31
899,729
899,130
899,224
899,663
899,180
899,473
899,899
899,407
899,373
899,438
899,958
899,1213
899,1782
899,42
899,2498
899,3211
899,7
899,4
899,25
899,9
899,64
899,32
899,93
899,286
899,120
899,91
899,404
899,112
899,482
899,71
899,175
899,167
899,552
899,1074
899,129
899,263
899,394
899,400
899,1030
899,3763
899,9316
899,159
899,82
899,360
899,1456
899,2228
899,77
899,126
899,210
899,467
899,397
899,507
899,1887
899,8275
899,4393
899,662
899,6997
899,5326
899,2930
899,86
899,14
899,356
899,300
899,708
899,2338
899,264
899,137
899,2239
899,78
899,340
899,3255
899,3716
899,172
899,177
899,2920
899,3380
899,426
899,3698
899,94
899,3236
899,1313
899,717
899,70
899,96
899,41
899,3518
899,2874
899,4249
899,1183
899,3254
899,4757
899,828
899,1948
899,2402
899,1508
899,898
899,1565
899,700
899,3209
899,1112
899,9666
899,7621
899,2341
899,212
899,2599
899,2196
899,558
899,1560
899,838
899,170
899,229
899,3100
899,117
899,668
899,232
899,5237
899,2805
899,1907
899,498
899,850
899,4887
899,7784
899,6013
899,8727
899,2739
899,4051
899,6181
899,3374
902,1141
902,37
902,12
902,128
902,47
902,373
902,2974
902,100
902,125
902,172
902,571
902,4754
902,519
902,429
902,1499
902,379
902,1204
902,1914
902,3539
902,2486
902,406
902,3155
902,64
902,59
902,507
902,8696
902,8078
902,166
902,121
902,114
902,44
902,322
902,101
902,1518
902,936
902,1159
902,2697
902,5243
902,53
902,116
902,6
902,69
902,3836
902,118
902,1379
902,1004
902,1927
902,2283
902,9562
902,537
902,9753
902,6381
902,88
902,9077
902,1969
902,1132
902,91
902,737
902,4821
902,2026
902,2943
902,2042
902,2999
902,2657
902,2469
902,1721
902,2270
902,2085
902,2553
902,1336
902,248
902,736
902,5100
902,2303
902,657
902,93
902,359
902,315
902,353
902,42
902,10
902,270
902,827
902,157
902,665
902,2505
902,21
902,1661
902,4102
902,1977
902,3369
902,8319
891,1841
891,80
891,131
891,272
891,1684
891,866
891,4249
891,377
891,63
891,34
891,210
891,91
891,77
891,155
891,1050
891,21
891,126
891,66
891,24
891,1237
891,1654
891,255
891,3006
891,1644
891,2464
891,8276
891,117
891,39
891,5455
891,658
891,590
891,10
891,114
891,99
891,110
891,2629
891,884
891,15
891,824
891,97
891,139
891,3037
891,4334
891,215
891,123
891,2211
891,1984
891,1878
891,2028
891,972
891,2952
891,2741
891,0
891,16
891,19
891,290
891,2387
891,11
891,25
891,309
891,1
891,41
891,17
891,23
891,22
891,1220
891,135
891,227
891,26
891,20
891,8
891,49
891,305
891,69
891,30
891,184
891,3382
891,534
891,127
891,2292
891,289
891,384
891,46
891,95
891,68
891,33
891,98
891,536
891,4192
891,9956
891,67
891,1280
891,358
891,104
891,806
891,145
891,252
891,1008
891,1865
891,5
891,29
891,885
891,140
891,748
891,2059
891,800
891,143
891,1942
891,667
891,1045
891,284
891,925
891,60
891,351
891,919
891,930
891,1043
891,5874
891,261
891,1197
891,266
891,111
891,1219
911,4754
911,22
911,1
911,25
911,27
911,352
911,88
911,7
911,32
911,179
911,36
911,8
911,488
911,93
911,100
911,343
911,371
911,942
911,1922
911,237
911,1101
911,1855
911,286
911,3
911,316
911,305
911,303
911,183
911,157
911,4
911,3855
911,180
911,519
911,83
911,7261
911,455
911,1579
911,714
911,31
911,1678
911,397
911,772
911,6
911,854
911,256
911,212
911,713
911,277
911,9838
911,423
911,124
911,49
911,789
911,43
911,17
911,429
911,3827
911,67
911,117
911,494
911,113
911,85
911,595
911,7867
911,128
911,483
911,322
911,120
911,1563
911,2593
911,5616
911,703
911,1935
911,4129
911,71
911,242
911,304
911,348
911,1260
911,2594
911,84
911,169
911,161
911,482
911,271
911,2123
911,605
911,2504
911,14
911,10
911,652
911,129
911,4139
911,250
911,726
911,2407
911,7325
911,880
911,357
911,156
911,1281
911,400
911,1724
911,13
911,94
911,79
911,389
911,29
567,2088
567,3140
567,878
567,4604
567,197
567,2052
567,898
567,1249
567,4220
567,8211
567,9856
567,294
567,5765
567,2012
567,2028
567,3411
567,493
567,1907
567,2805
567,5972
567,569
567,1420
567,2192
567,3194
567,3855
567,7092
567,2944
567,1030
567,3640
567,153
567,530
567,769
567,838
567,803
567,2642
567,976
567,1665
567,28
567,124
567,352
567,772
567,854
567,57
567,120
567,31
567,42
567,70
567,958
567,1134
567,6635
567,783
567,475
567,159
567,1935
567,4129
567,6321
567,5057
567,8734
567,4503
567,3798
567,81
567,35
567,8349
567,3507
567,2463
567,1738
567,4080
567,6943
567,637
567,103
567,59
567,257
567,657
567,382
567,483
567,1135
567,4391
567,56
567,25
567,1999
567,12
567,161
567,58
567,156
567,157
567,467
567,117
567,212
567,522
567,305
567,49
567,386
567,270
567,374
567,338
567,886
567,1508
567,544
567,363
567,455
567,594
567,303
567,828
567,334
567,1581
567,714
567,113
567,1185
567,762
567,726
567,2313
567,1641
567,2189
567,295
567,1998
567,1570
567,1565
567,1254
567,84
567,78
567,137
567,193
567,3504
567,3522
567,1877
567,2343
567,2001
567,8675
567,6190
567,3965
567,349
567,426
567,2009
567,2577
567,653
567,86
567,1388
567,1644
567,2010
567,2280
567,5406
567,688
567,145
567,1000
913,130
913,224
913,7
913,177
913,35
913,12
913,54
913,42
913,9
913,1143
913,99
913,149
913,2191
913,121
913,4316
913,594
913,31
913,374
913,934
913,494
913,44
913,515
913,1
913,22
913,17
913,23
913,20
913,26
913,47
913,636
913,116
913,3738
913,1529
913,361
913,3794
913,1936
913,5228
913,218
913,661
913,1703
913,4
913,14
913,86
913,240
913,757
913,100
913,343
913,371
913,297
913,549
913,10
913,283
913,377
913,320
913,286
913,24
913,180
913,292
913,82
913,115
913,159
913,57
913,3363
913,137
913,467
913,3
913,1095
913,70
913,356
913,112
913,1525
913,49
913,277
913,84
913,3132
913,120
913,147
913,878
913,1160
913,2031
913,385
913,3307
913,2649
913,43
913,570
913,131
913,61
913,8
913,25
913,367
913,479
913,7948
913,235
913,66
913,1059
913,3070
913,1671
913,2
913,48
913,51
913,55
913,190
913,1155
913,7973
913,2345
913,2660
913,533
913,4161
913,113
913,13
913,244
913,334
913,386
913,714
913,2762
913,28
913,101
913,1547
913,6005
915,2913
915,9203
915,64
915,44
915,7204
915,80
915,59
915,100
915,21
915,32
915,494
915,10
915,149
915,2228
915,880
915,3427
915,1298
915,3026
915,3091
915,1237
915,267
915,324
915,37
915,475
915,322
915,1543
915,652
915,6916
915,91
915,4613
915,1581
915,8
915,237
915,81
915,185
915,177
915,54
915,866
915,254
915,4315
915,211
915,483
915,1502
915,466
915,4519
915,9190
915,232
915,3295
915,3910
915,283
915,103
915,9904
915,1101
915,519
915,192
915,8919
915,210
915,45
915,1369
915,5225
915,248
915,894
915,4871
915,12
915,4
915,1282
915,15
915,2464
915,8496
915,549
915,586
915,97
915,30
915,1671
915,139
915,3061
915,353
915,25
915,637
915,653
915,3554
915,120
915,29
915,7
915,11
915,68
915,1280
915,1251
915,3266
915,225
915,384
915,629
915,7272
915,1008
915,5622
915,806
915,616
915,5
915,7274
915,3544
915,243
915,1039
915,165
915,654
915,1053
915,5494
915,1682
915,105
915,708
915,214
915,183
915,53
915,9
915,74
90,497
90,124
90,129
90,867
90,212
90,708
90,161
90,10
90,8881
90,115
90,322
90,41
90,1
90,23
90,20
90,22
90,4259
90,314
90,49
90,120
90,705
90,488
90,6771
90,4861
90,3350
90,2520
90,1995
90,1834
90,1112
90,171
90,871
90,1040
90,934
90,477
90,13
90,8454
90,1852
90,259
90,8945
90,5729
90,940
90,70
90,1560
90,7755
90,2715
90,1662
90,572
90,269
